Feature ID	Taxon	Confidence
dcde8f8ba68d1dde110774c4a5b5853c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9949246161543244
db1edb07d2324e481895eb20de8a7ac4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9992538146131581
f45e414f40faf1897b6b5c27842aed21	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9986742377632762
d6796183051f912795e47ade0061679d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae	0.8303606040235212
529f20bc2aeb01272d233249992c791f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.9958931751855016
1d0a1f37cd20d66a07a2f835cd2ac638	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9068566540287107
1ab12bf2bfc4f04013afc2c4f425bdc3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7442963519966123
6184e431fce6233577a053d98dd755b8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.999939566764901
a7fe162ff11253550d618a961e8be569	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9955396803567927
91c2fcef0e4516f52afa68cd740f2582	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9055221243188096
89efb740870ac59110b501d1abf2a7ff	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9992847565687303
f5895451e419210b56c866daeeee037a	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9742689343064508
a4062b8b081ecc869317ccc0ffe3c13c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9984278808557564
06c189e8e362a66cdbb7d16db59dc75b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.8517705842389733
1ef29b5565b70a0924c77791d6fdcb6f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.999385476966701
4bb890e87fd487df20ca0dbffb1d6c0a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.9963781620173066
2f862dfaa4133b95547286d21e9c0df8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9945553517586169
b3b1c01b27e2f45e42afa7dec2fd0a5d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9994818216457854
b31c10816df46d0fe0f2a138c29416e9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9971491422073381
cb9a21fcf53d6a5baf602f884ace912f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9989167090186792
bc116d803d26126dd400d410f21eb17d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9153276455680418
8699bcc027398793850c78b486c93a2c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.9837232378086416
